gps_time,x,y,z,ve(m/3),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2020-10-13-16-03-10-119,11723347.591045,3123916.289434,16.641497,1.336005,-1.361337,-0.000607,0.010855,-0.007643,2.354235
2020-10-13-16-03-10-130,11723347.604333,3123916.275707,16.641488,1.339524,-1.363498,0.000350,0.010968,-0.007673,2.354262
2020-10-13-16-03-10-140,11723347.617656,3123916.261954,16.641504,1.343568,-1.366309,0.002972,0.010980,-0.007668,2.354295
2020-10-13-16-03-10-150,11723347.631013,3123916.248156,16.641533,1.346425,-1.369912,0.004932,0.010906,-0.007679,2.354333
2020-10-13-16-03-10-160,11723347.644301,3123916.234367,16.641536,1.349462,-1.372390,0.003790,0.010819,-0.007712,2.354370
2020-10-13-16-03-10-170,11723347.657718,3123916.220526,16.641558,1.352396,-1.374731,0.003838,0.010806,-0.007751,2.354402
2020-10-13-16-03-10-180,11723347.671154,3123916.206652,16.641585,1.354624,-1.378297,0.004325,0.010870,-0.007792,2.354430
2020-10-13-16-03-10-190,11723347.684528,3123916.192773,16.641649,1.357407,-1.380837,0.008843,0.010968,-0.007846,2.354470
2020-10-13-16-03-10-200,11723347.698028,3123916.178848,16.641738,1.360236,-1.382926,0.011635,0.010887,-0.007857,2.354507
2020-10-13-16-03-10-210,11723347.711560,3123916.164897,16.641845,1.363264,-1.385445,0.013413,0.010774,-0.007889,2.354529
2020-10-13-16-03-10-220,11723347.725106,3123916.150915,16.641956,1.365110,-1.388702,0.013820,0.010664,-0.007951,2.354543
2020-10-13-16-03-10-230,11723347.738688,3123916.136894,16.642066,1.367858,-1.392463,0.013440,0.010564,-0.007977,2.354572
2020-10-13-16-03-10-240,11723347.752207,3123916.122861,16.642158,1.371871,-1.396532,0.012536,0.010714,-0.008036,2.354598
2020-10-13-16-03-10-250,11723347.765861,3123916.108767,16.642303,1.375221,-1.399956,0.016080,0.010813,-0.008089,2.354614
2020-10-13-16-03-10-259,11723347.779549,3123916.094648,16.642494,1.378513,-1.402483,0.021134,0.010727,-0.008123,2.354638
2020-10-13-16-03-10-269,11723347.793265,3123916.080513,16.642672,1.381730,-1.404404,0.021481,0.010390,-0.008142,2.354661
2020-10-13-16-03-10-279,11723347.806904,3123916.066346,16.642783,1.383325,-1.408594,0.015851,0.010226,-0.008168,2.354684
2020-10-13-16-03-10-289,11723347.820662,3123916.052138,16.642916,1.385474,-1.411553,0.014099,0.010312,-0.008228,2.354706
2020-10-13-16-03-10-299,11723347.834457,3123916.037906,16.643057,1.388796,-1.413914,0.014534,0.010471,-0.008250,2.354738
2020-10-13-16-03-10-309,11723347.848195,3123916.023676,16.643229,1.392404,-1.415414,0.018981,0.010351,-0.008288,2.354744
2020-10-13-16-03-10-319,11723347.862049,3123916.009393,16.643401,1.394970,-1.418500,0.019351,0.010083,-0.008275,2.354756
2020-10-13-16-03-10-329,11723347.875939,3123915.995066,16.643545,1.397952,-1.422535,0.016151,0.009804,-0.008243,2.354776
2020-10-13-16-03-10-339,11723347.889864,3123915.980697,16.643632,1.401264,-1.426907,0.009933,0.009784,-0.008278,2.354783
2020-10-13-16-03-10-349,11723347.903812,3123915.966296,16.643714,1.404315,-1.430958,0.007633,0.010043,-0.008316,2.354803
2020-10-13-16-03-10-359,11723347.917708,3123915.951909,16.643865,1.407831,-1.431733,0.014445,0.010198,-0.008319,2.354829
2020-10-13-16-03-10-369,11723347.931727,3123915.937470,16.644009,1.410933,-1.433764,0.016441,0.009924,-0.008286,2.354845
2020-10-13-16-03-10-380,11723347.945766,3123915.922994,16.644112,1.412861,-1.437036,0.012954,0.009518,-0.008234,2.354863
2020-10-13-16-03-10-390,11723347.959830,3123915.908475,16.644143,1.414795,-1.441251,0.005306,0.009305,-0.008213,2.354883
2020-10-13-16-03-10-400,11723347.973827,3123915.893938,16.644163,1.417529,-1.445247,0.003749,0.009967,-0.008236,2.354903
2020-10-13-16-03-10-410,11723347.987953,3123915.879369,16.644241,1.420531,-1.446593,0.008232,0.010100,-0.008234,2.354926
2020-10-13-16-03-10-420,11723348.002105,3123915.864778,16.644337,1.423636,-1.448853,0.011404,0.009859,-0.008162,2.354943
2020-10-13-16-03-10-430,11723348.016289,3123915.850156,16.644404,1.427137,-1.451979,0.009744,0.009387,-0.008082,2.354948
2020-10-13-16-03-10-440,11723348.030403,3123915.835478,16.644346,1.428970,-1.458288,-0.001408,0.009306,-0.008058,2.354972
2020-10-13-16-03-10-450,11723348.044642,3123915.820762,16.644310,1.431865,-1.461883,-0.004570,0.009670,-0.008062,2.355004
2020-10-13-16-03-10-460,11723348.058909,3123915.806025,16.644315,1.434396,-1.463716,-0.000818,0.010097,-0.008103,2.355036
2020-10-13-16-03-10-470,11723348.073195,3123915.791281,16.644398,1.436442,-1.464319,0.007803,0.010144,-0.008079,2.355057
2020-10-13-16-03-10-480,11723348.087409,3123915.776530,16.644429,1.438807,-1.466816,0.005815,0.009281,-0.007948,2.355075
2020-10-13-16-03-10-490,11723348.101755,3123915.761700,16.644406,1.441530,-1.471664,-0.001131,0.009127,-0.007927,2.355093
2020-10-13-16-03-10-500,11723348.116114,3123915.746837,16.644353,1.443625,-1.476109,-0.005642,0.009478,-0.007965,2.355121
2020-10-13-16-03-10-509,11723348.130496,3123915.731946,16.644330,1.445602,-1.479130,-0.003980,0.010055,-0.008019,2.355149
2020-10-13-16-03-10-519,11723348.144818,3123915.717084,16.644439,1.448753,-1.478764,0.009682,0.010057,-0.008020,2.355171
2020-10-13-16-03-10-529,11723348.159270,3123915.702150,16.644525,1.451979,-1.481632,0.012390,0.009658,-0.007973,2.355194
2020-10-13-16-03-10-539,11723348.173747,3123915.687170,16.644560,1.454992,-1.486733,0.007482,0.009286,-0.007919,2.355221
2020-10-13-16-03-10-549,11723348.188238,3123915.672139,16.644530,1.456360,-1.491992,-0.000405,0.009314,-0.007985,2.355262
2020-10-13-16-03-10-559,11723348.202646,3123915.657126,16.644538,1.457408,-1.493342,0.002105,0.010234,-0.008107,2.355304
2020-10-13-16-03-10-569,11723348.217189,3123915.642070,16.644633,1.460520,-1.494243,0.010867,0.010499,-0.008162,2.355336
2020-10-13-16-03-10-579,11723348.231756,3123915.626991,16.644785,1.463498,-1.496493,0.018357,0.010258,-0.008156,2.355351
2020-10-13-16-03-10-589,11723348.246355,3123915.611859,16.644916,1.465949,-1.500618,0.018324,0.009718,-0.008124,2.355381
2020-10-13-16-03-10-599,11723348.260866,3123915.596696,16.644895,1.467409,-1.506700,0.004341,0.009682,-0.008190,2.355417
2020-10-13-16-03-10-609,11723348.275500,3123915.581485,16.644914,1.469717,-1.510677,0.000899,0.010163,-0.008266,2.355452
2020-10-13-16-03-10-619,11723348.290159,3123915.566249,16.644992,1.472138,-1.513147,0.006226,0.010716,-0.008360,2.355493
2020-10-13-16-03-10-630,11723348.304868,3123915.550992,16.645150,1.476386,-1.514689,0.015610,0.010890,-0.008426,2.355521
2020-10-13-16-03-10-640,11723348.319492,3123915.535717,16.645305,1.478157,-1.518007,0.018198,0.010025,-0.008363,2.355542
2020-10-13-16-03-10-650,11723348.334237,3123915.520374,16.645384,1.480483,-1.523031,0.010358,0.009708,-0.008339,2.355582
2020-10-13-16-03-10-660,11723348.349009,3123915.504987,16.645378,1.483033,-1.527711,-0.000122,0.009912,-0.008387,2.355623
2020-10-13-16-03-10-670,11723348.363716,3123915.489603,16.645421,1.486157,-1.529596,0.004338,0.010846,-0.008482,2.355644
2020-10-13-16-03-10-680,11723348.378558,3123915.474172,16.645509,1.489982,-1.531110,0.010725,0.010978,-0.008504,2.355665
2020-10-13-16-03-10-690,11723348.393430,3123915.458714,16.645627,1.493003,-1.533620,0.014703,0.010637,-0.008473,2.355694
2020-10-13-16-03-10-700,11723348.408334,3123915.443217,16.645700,1.496501,-1.537847,0.011036,0.010209,-0.008395,2.355730
2020-10-13-16-03-10-710,11723348.423270,3123915.427669,16.645677,1.499431,-1.542746,0.000906,0.010087,-0.008385,2.355769
2020-10-13-16-03-10-720,11723348.438124,3123915.412124,16.645621,1.500648,-1.544973,-0.003798,0.010978,-0.008442,2.355806
2020-10-13-16-03-10-730,11723348.453109,3123915.396549,16.645635,1.503707,-1.545681,0.000894,0.011411,-0.008456,2.355844
2020-10-13-16-03-10-740,11723348.468136,3123915.380948,16.645697,1.507395,-1.547302,0.007169,0.011421,-0.008447,2.355861
2020-10-13-16-03-10-750,11723348.483194,3123915.365312,16.645777,1.511237,-1.550921,0.010677,0.011073,-0.008347,2.355881
2020-10-13-16-03-10-759,11723348.498174,3123915.349647,16.645718,1.513302,-1.556178,-0.000496,0.010787,-0.008270,2.355922
2020-10-13-16-03-10-769,11723348.513287,3123915.333934,16.645659,1.516216,-1.559701,-0.006501,0.011062,-0.008217,2.355962
2020-10-13-16-03-10-779,11723348.528436,3123915.318184,16.645589,1.519288,-1.562737,-0.008453,0.011563,-0.008231,2.355989
2020-10-13-16-03-10-789,11723348.543525,3123915.302440,16.645604,1.523758,-1.565466,0.001190,0.011761,-0.008176,2.356011
2020-10-13-16-03-10-799,11723348.558755,3123915.286628,16.645617,1.527442,-1.568249,0.003910,0.011584,-0.008123,2.356044
2020-10-13-16-03-10-809,11723348.574001,3123915.270793,16.645606,1.529463,-1.571130,0.001290,0.011307,-0.008045,2.356084
2020-10-13-16-03-10-819,11723348.589266,3123915.254919,16.645542,1.530976,-1.574893,-0.004775,0.011297,-0.007961,2.356125
2020-10-13-16-03-10-829,11723348.604554,3123915.239022,16.645445,1.533291,-1.577942,-0.009597,0.011607,-0.007956,2.356153
2020-10-13-16-03-10-839,11723348.619781,3123915.223116,16.645412,1.536249,-1.580420,-0.003862,0.012078,-0.007970,2.356178
2020-10-13-16-03-10-849,11723348.635136,3123915.207170,16.645407,1.539980,-1.582478,0.001122,0.012150,-0.007962,2.356208
2020-10-13-16-03-10-859,11723348.650530,3123915.191181,16.645424,1.542946,-1.585324,0.004268,0.011968,-0.007933,2.356230
2020-10-13-16-03-10-869,11723348.665833,3123915.175181,16.645401,1.544410,-1.589455,0.000927,0.011729,-0.007885,2.356262
2020-10-13-16-03-10-880,11723348.681266,3123915.159123,16.645372,1.546848,-1.593248,-0.002411,0.011831,-0.007873,2.356294
2020-10-13-16-03-10-890,11723348.696723,3123915.143036,16.645352,1.549560,-1.596584,-0.001949,0.012095,-0.007875,2.356328
2020-10-13-16-03-10-900,11723348.712230,3123915.126914,16.645362,1.553583,-1.599214,0.001305,0.012288,-0.007896,2.356353
2020-10-13-16-03-10-910,11723348.727664,3123915.110785,16.645401,1.556305,-1.602027,0.006256,0.012136,-0.007904,2.356379
2020-10-13-16-03-10-920,11723348.743217,3123915.094611,16.645457,1.558986,-1.604787,0.007975,0.012011,-0.007866,2.356411
2020-10-13-16-03-10-930,11723348.758808,3123915.078405,16.645494,1.562426,-1.607613,0.005723,0.011858,-0.007828,2.356437
2020-10-13-16-03-10-940,11723348.774422,3123915.062165,16.645499,1.564778,-1.610829,0.001837,0.011833,-0.007813,2.356463
2020-10-13-16-03-10-950,11723348.790057,3123915.045898,16.645502,1.567197,-1.614077,0.000381,0.012040,-0.007824,2.356495
2020-10-13-16-03-10-960,11723348.805659,3123915.029611,16.645559,1.571793,-1.617183,0.006270,0.012377,-0.007852,2.356525
2020-10-13-16-03-10-970,11723348.821381,3123915.013285,16.645659,1.574953,-1.618944,0.012010,0.012343,-0.007838,2.356554
2020-10-13-16-03-10-980,11723348.837117,3123914.996947,16.645778,1.577429,-1.621026,0.014898,0.012070,-0.007760,2.356587
2020-10-13-16-03-10-990,11723348.852883,3123914.980568,16.645860,1.579420,-1.623954,0.012079,0.011751,-0.007716,2.356622
2020-10-13-16-03-11-000,11723348.868575,3123914.964171,16.645879,1.581852,-1.628308,0.005839,0.012051,-0.007722,2.356647
2020-10-13-16-03-11-009,11723348.884411,3123914.947726,16.645962,1.585859,-1.631092,0.008316,0.012424,-0.007759,2.356675
2020-10-13-16-03-11-019,11723348.900278,3123914.931270,16.646122,1.588989,-1.631972,0.016367,0.012587,-0.007799,2.356702
2020-10-13-16-03-11-029,11723348.916053,3123914.914821,16.646297,1.590380,-1.634128,0.019972,0.012034,-0.007707,2.356730
2020-10-13-16-03-11-039,11723348.931828,3123914.898269,16.645981,1.593099,-1.637558,0.016864,0.011803,-0.007671,2.356764
2020-10-13-16-03-11-049,11723348.947694,3123914.881687,16.645743,1.596706,-1.641861,0.012044,0.011833,-0.007666,2.356797
2020-10-13-16-03-11-059,11723348.963603,3123914.865073,16.645494,1.600576,-1.644909,0.009777,0.012143,-0.007726,2.356832
2020-10-13-16-03-11-069,11723348.979529,3123914.848450,16.645296,1.603024,-1.646320,0.013702,0.012498,-0.007793,2.356864
2020-10-13-16-03-11-079,11723348.995386,3123914.831799,16.644969,1.605006,-1.647908,0.022680,0.012264,-0.007725,2.356903
2020-10-13-16-03-11-089,11723349.011370,3123914.815124,16.644812,1.608151,-1.650698,0.021701,0.011878,-0.007675,2.356936
2020-10-13-16-03-11-099,11723349.027401,3123914.798399,16.644587,1.612055,-1.654820,0.014473,0.011595,-0.007643,2.356965
2020-10-13-16-03-11-109,11723349.043451,3123914.781644,16.644302,1.614909,-1.658853,0.006548,0.011733,-0.007667,2.356994
2020-10-13-16-03-11-119,11723349.059431,3123914.764860,16.643867,1.616891,-1.661342,0.010516,0.012423,-0.007749,2.357033
2020-10-13-16-03-11-130,11723349.075534,3123914.748063,16.643680,1.619841,-1.663275,0.016240,0.012463,-0.007755,2.357064
2020-10-13-16-03-11-140,11723349.091676,3123914.731234,16.643516,1.622938,-1.665477,0.019789,0.012132,-0.007710,2.357106
2020-10-13-16-03-11-150,11723349.107852,3123914.714370,16.643305,1.626493,-1.668953,0.016408,0.011627,-0.007624,2.357151
2020-10-13-16-03-11-160,11723349.123942,3123914.697450,16.642752,1.627255,-1.673667,0.003205,0.011671,-0.007691,2.357194
2020-10-13-16-03-11-170,11723349.140144,3123914.680523,16.642447,1.629430,-1.676879,0.001195,0.012098,-0.007732,2.357235
2020-10-13-16-03-11-180,11723349.156379,3123914.663571,16.642197,1.631634,-1.678386,0.006610,0.012493,-0.007815,2.357274
2020-10-13-16-03-11-190,11723349.172647,3123914.646607,16.642029,1.634647,-1.679118,0.016017,0.012429,-0.007825,2.357306
2020-10-13-16-03-11-200,11723349.188843,3123914.629612,16.641605,1.637697,-1.682073,0.014039,0.011512,-0.007738,2.357349
2020-10-13-16-03-11-210,11723349.205166,3123914.612567,16.641322,1.639988,-1.686449,0.005757,0.011212,-0.007753,2.357387
2020-10-13-16-03-11-220,11723349.221509,3123914.595484,16.640979,1.642484,-1.691278,-0.002229,0.011445,-0.007801,2.357425
2020-10-13-16-03-11-230,11723349.237875,3123914.578383,16.640665,1.645274,-1.694369,-0.001927,0.012029,-0.007922,2.357457
2020-10-13-16-03-11-240,11723349.254197,3123914.561263,16.640300,1.649217,-1.694753,0.013899,0.012139,-0.007976,2.357490
2020-10-13-16-03-11-250,11723349.270643,3123914.544115,16.640124,1.652146,-1.696488,0.018289,0.011608,-0.007951,2.357524
2020-10-13-16-03-11-259,11723349.287092,3123914.526938,16.639892,1.653949,-1.700685,0.013112,0.010966,-0.007932,2.357565
2020-10-13-16-03-11-269,11723349.303573,3123914.509698,16.639567,1.655519,-1.705799,0.002578,0.010798,-0.007966,2.357620
2020-10-13-16-03-11-279,11723349.319977,3123914.492463,16.639059,1.658004,-1.707069,0.002568,0.011831,-0.008152,2.357651
2020-10-13-16-03-11-289,11723349.336519,3123914.475201,16.638866,1.660946,-1.707964,0.012738,0.012118,-0.008206,2.357680
2020-10-13-16-03-11-299,11723349.353085,3123914.457932,16.638764,1.664022,-1.709082,0.023987,0.011775,-0.008190,2.357702
2020-10-13-16-03-11-309,11723349.369672,3123914.440633,16.638627,1.667037,-1.712298,0.023885,0.010933,-0.008117,2.357730
2020-10-13-16-03-11-319,11723349.386215,3123914.423249,16.638085,1.670549,-1.718825,0.005019,0.010721,-0.008126,2.357792
2020-10-13-16-03-11-329,11723349.402869,3123914.405858,16.637791,1.673156,-1.722566,-0.000322,0.011180,-0.008211,2.357835
2020-10-13-16-03-11-339,11723349.419548,3123914.388443,16.637562,1.675246,-1.724707,0.005183,0.011752,-0.008280,2.357877
2020-10-13-16-03-11-349,11723349.436271,3123914.371020,16.637440,1.678437,-1.724778,0.017099,0.011847,-0.008322,2.357922
2020-10-13-16-03-11-359,11723349.452921,3123914.353573,16.637094,1.681914,-1.727265,0.019154,0.010738,-0.008153,2.357963
2020-10-13-16-03-11-369,11723349.469690,3123914.336089,16.636876,1.684295,-1.731021,0.010741,0.010298,-0.008120,2.358017
2020-10-13-16-03-11-380,11723349.486476,3123914.318560,16.636568,1.685157,-1.734936,-0.000324,0.010377,-0.008133,2.358065
2020-10-13-16-03-11-390,11723349.503276,3123914.301009,16.636256,1.686377,-1.737916,-0.003877,0.010985,-0.008194,2.358113
2020-10-13-16-03-11-400,11723349.520028,3123914.283451,16.635912,1.690494,-1.738295,0.012485,0.011336,-0.008200,2.358140
2020-10-13-16-03-11-410,11723349.536905,3123914.265859,16.635768,1.693933,-1.740827,0.018779,0.010885,-0.008131,2.358179
2020-10-13-16-03-11-420,11723349.553796,3123914.248239,16.635578,1.696413,-1.744616,0.015249,0.010185,-0.008042,2.358230
2020-10-13-16-03-11-430,11723349.570717,3123914.230563,16.635275,1.698343,-1.749301,0.003355,0.009767,-0.007984,2.358279
2020-10-13-16-03-11-440,11723349.587546,3123914.212858,16.634706,1.699190,-1.752819,-0.004869,0.010622,-0.008069,2.358323
2020-10-13-16-03-11-450,11723349.604515,3123914.195137,16.634424,1.702256,-1.754299,-0.000383,0.011034,-0.008071,2.358365
2020-10-13-16-03-11-460,11723349.621513,3123914.177406,16.634205,1.705606,-1.755269,0.007414,0.010976,-0.008071,2.358400
2020-10-13-16-03-11-470,11723349.638520,3123914.159643,16.634000,1.707216,-1.758128,0.011132,0.010435,-0.007997,2.358433
2020-10-13-16-03-11-480,11723349.655459,3123914.141826,16.633442,1.709249,-1.762884,-0.001498,0.009850,-0.007921,2.358472
2020-10-13-16-03-11-490,11723349.672514,3123914.123983,16.633068,1.710808,-1.766514,-0.009988,0.010010,-0.007938,2.358502
2020-10-13-16-03-11-500,11723349.689583,3123914.106119,16.632705,1.712328,-1.769108,-0.010486,0.010547,-0.007968,2.358535
2020-10-13-16-03-11-509,11723349.706682,3123914.088230,16.632408,1.714575,-1.770974,-0.003950,0.010966,-0.008035,2.358577
2020-10-13-16-03-11-519,11723349.723721,3123914.070317,16.631986,1.718114,-1.773037,0.006199,0.010405,-0.007964,2.358599
2020-10-13-16-03-11-529,11723349.740875,3123914.052373,16.631709,1.720671,-1.776283,0.003393,0.009952,-0.007931,2.358634
2020-10-13-16-03-11-539,11723349.758035,3123914.034391,16.631367,1.721379,-1.780118,-0.004164,0.009765,-0.007944,2.358654
2020-10-13-16-03-11-549,11723349.775116,3123914.016371,16.630795,1.722001,-1.783123,-0.007510,0.010441,-0.008034,2.358679
2020-10-13-16-03-11-559,11723349.792305,3123913.998345,16.630487,1.724257,-1.785551,-0.002728,0.010809,-0.008097,2.358700
2020-10-13-16-03-11-569,11723349.809541,3123913.980288,16.630256,1.727919,-1.787190,0.006320,0.010827,-0.008109,2.358727
2020-10-13-16-03-11-579,11723349.826811,3123913.962208,16.630044,1.731340,-1.789013,0.009907,0.010402,-0.008089,2.358756
2020-10-13-16-03-11-589,11723349.844081,3123913.944105,16.629777,1.732806,-1.792180,0.005421,0.009892,-0.008061,2.358785
2020-10-13-16-03-11-599,11723349.861264,3123913.925942,16.629200,1.732685,-1.796880,-0.005811,0.010211,-0.008137,2.358817
2020-10-13-16-03-11-609,11723349.878564,3123913.907765,16.628884,1.734418,-1.800233,-0.005838,0.010724,-0.008216,2.358854
2020-10-13-16-03-11-619,11723349.895910,3123913.889561,16.628652,1.738220,-1.802409,0.002498,0.011161,-0.008278,2.358893
2020-10-13-16-03-11-630,11723349.913292,3123913.871345,16.628489,1.742299,-1.803684,0.011521,0.011026,-0.008315,2.358914
2020-10-13-16-03-11-640,11723349.930569,3123913.853087,16.628035,1.742219,-1.807015,0.006369,0.010154,-0.008247,2.358939
2020-10-13-16-03-11-650,11723349.947966,3123913.834797,16.627743,1.743686,-1.810885,-0.002127,0.010079,-0.008265,2.358975
2020-10-13-16-03-11-660,11723349.965396,3123913.816466,16.627396,1.746357,-1.814877,-0.009465,0.010552,-0.008326,2.359021
2020-10-13-16-03-11-670,11723349.982850,3123913.798120,16.627111,1.749372,-1.817290,-0.006000,0.011277,-0.008408,2.359062
2020-10-13-16-03-11-680,11723350.000245,3123913.779773,16.626755,1.752182,-1.816533,0.008500,0.011136,-0.008452,2.359079
2020-10-13-16-03-11-690,11723350.017745,3123913.761397,16.626564,1.753972,-1.818739,0.010084,0.010642,-0.008384,2.359118
2020-10-13-16-03-11-700,11723350.035265,3123913.742983,16.626290,1.755913,-1.822769,0.001807,0.010219,-0.008353,2.359152
2020-10-13-16-03-11-710,11723350.052819,3123913.724506,16.625914,1.757883,-1.827899,-0.010326,0.010393,-0.008388,2.359185
2020-10-13-16-03-11-720,11723350.070309,3123913.706026,16.625407,1.761887,-1.829949,-0.006166,0.011478,-0.008501,2.359220
2020-10-13-16-03-11-730,11723350.087923,3123913.687527,16.625162,1.764840,-1.831243,0.001280,0.011643,-0.008541,2.359254
